Unique ID,feature_name,Honorees,City,County,State,Side,Coordinates,Symbol Type,Sponsors,Year Dedicated,Year Removed,Tracking Status,Removed After Charlottesville,Symbol Location,Symbol Type Other
783,Confederate Reunion Marker,No specific honoree,Charlotte,Mecklenburg,NC,South,"35.218550,-80.829630",Monument,the county of Mecklenburg; Citizens of the city of Charlotte,1929,2020,Removed,0,,
1841,CSA North Carolina Military Institute monument,No specific honoree,Charlotte,Mecklenburg,NC,South,"35.217806,-80.848490",Monument,Sons of Confederate Veterans,1994,2016,Removed,0,,
1193,Confederate Monument,No specific honoree,Denton,Denton,TX,South,"33.214633,-97.133050",Monument,United Daughters of the Confederacy,1918,2020,Removed,0,Courthouse grounds,
1248,Fort Davis AEC School (school closed in 2014),Jefferson Davis,Fort Davis,Jeff Davis,TX,South,"30.587554,-103.894232",School,Unknown,,2014,Removed,0,,
1833,Jefferson Davis monument,Jefferson Davis,Brownsville,Terry,TX,South,"25.905900,-97.499267",Monument,United Daughters of the Confederacy,1926,2020,Removed,0,,
1815,Robert E. Lee Dixie Highway Monument,Robert E. Lee,Asheville,Buncombe,NC,South,"35.595069,-82.551533",Monument,United Daughters of the Confederacy,1926,2020,Removed,0,,
1194,Confederate Monument,No specific honoree,Fort Worth,Tarrant,TX,South,"32.757350,-97.332733",Monument,United Daughters of the Confederacy,1953,2020,Removed,0,Courthouse grounds,
2120,Confederate Park,No specific honoree,Memphis,Shelby,TN,South,"35.146961,-90.054091",Other,Unknown,,2017,Removed,1,,Park
1049,J. Harvey Mathes,Captain J. Harvey,Memphis,Shelby,TN,South,"35.147049,-90.054133",Monument,Unknown,1908,2017,Removed,1,,
1382,Stonewall Jackson statue at Virginia Military Institute,"Thomas Jonathan ""Stonewall"" Jackson",Lexington,Lexington City,VA,South,"37.790400,-79.435917",Monument,Donated by Sculptor Sir Moses Ezekiel,1912,2020,Removed,0,Military,
1393,Confederate Monument,No specific honoree,Norfolk,Norfolk City,VA,South,"36.845695,-76.288603",Monument,Unknown,1907,2020,Removed,0,,
1391,Confederate Soldier Monument,No specific honoree,Newport News,Newport News City,VA,South,"37.129600,-76.541517",Monument,Unknown,1909,2020,Removed,0,,
1971,George Morgan Jones Statue,George Morgan Jones,Lynchburg,Lynchburg City,VA,South,"37.435942,-79.170686",Monument,Sons of Confederate Veterans; Mary Watts Jones,1912,2017,Removed,1,College,
1428,Confederate Monument,No specific honoree,Emporia,Greensville,VA,South,"36.686717,-77.542233",Monument,Unknown,1910,2021,Removed,0,Courthouse grounds,
1440,Confederate Soldier Monument,No specific honoree,Leesburg,Loudoun,VA,South,"39.115717,-77.564183",Monument,United Daughters of the Confederacy,1908,2020,Removed,0,Courthouse grounds,
5322,Tompkins-McCaw Library pediment at VCU Medical College of VA,No specific honoree,Richmond,Richmond,VA,,"37.541463,-77.428963",Other,Unknown,1932,,Removed,0,College,College
5320,Civil War door plaque (Egyptian Building at VCU Medical College of Virginia),No specific honoree,Richmond,Richmond County,VA,,"37.541737,-77.429650",Other,Unknown,,2020,Removed,0,College,College
5321,Tompkins-McCaw Library signage at VCU Medical College of VA,No specific honoree,Richmond,Richmond,VA,,"37.541463,-77.428963",Other,Unknown,1932,,Removed,0,College,College
5317,Jefferson Davis plaque 2 (West Hospital at VCU Medical College of Virginia),Jefferson Davis,Richmond,Richmond County,VA,,"37.539671,-77.430375",Other,Unknown,1960,2020,Removed,0,College,College
1177,Lest We Forget Our Dead Confederate Monument,No specific honoree,San Antonio,Bexar,TX,South,"29.428083,-98.489217",Monument,United Daughters of the Confederacy,1900,2017,Removed,1,,
5318,Confederate plaque (directing to West Hospital at VCU Medical College of VA),No specific honoree,Richmond,Richmond County,VA,,"37.539671,-77.430375",Other,Unknown,1960,2020,Removed,0,College,College
1803,Confederate Flags,No specific honoree,Alexandria,Alexandria,VA,South,"38.805285,-77.042973",Other,Unknown,,2015,Removed,0,,Flag
1977,Jefferson Davis Highway Marker,Jefferson Davis,San Marcos,Hays,TX,South,"29.888183,-97.933747",Monument,United Daughters of the Confederacy,1931,2016,Removed,0,,
5319,McGuire Hall inscription at VCU Medical College of Virginia,Hunter Holmes McGuire,Richmond,Richmond County,VA,,"37.541737,-77.429650",Other,Unknown,1927,2020,Removed,0,College,College
5315,Jefferson Davis Memorial Chapel dedication plaque at VCU Medical College of VA,Jefferson Davis,Richmond,Richmond County,VA,,"37.539671,-77.430375",Other,Unknown,1960,2020,Removed,0,College,College
5316,Civil War plaque (Egyptian Building at VCU Medical College of Virginia),No specific honoree,Richmond,Richmond County,VA,,"37.541737,-77.429650",Other,Unknown,,2020,Removed,0,College,College
5029,Confederate Training Ground Monument,No specific honoree,Johnson City,Washington,TN,South,"36.312644,-82.366077",Monument,United Daughters of the Confederacy,1939,2019,Removed,1,,
5312,Hunter McGuire bust (VCU Medical College of Virginia),Hunter Holmes McGuire,Richmond,Richmond County,VA,,"37.541737,-77.429650",Other,Unknown,,2020,Removed,0,College,College
5313,McGuire Hall signage at VCU Medical College of Virginia,Hunter Holmes McGuire,Richmond,Richmond County,VA,,"37.541737,-77.429650",Other,Unknown,1927,2020,Removed,0,College,College
1368,Appomattox Confederate Statue,No specific honoree,Alexandria,Alexandria City,VA,South,"38.803917,-77.047194",Monument,United Confederate Veterans,1889,2020,Removed,0,,
5314,McGuire Hall transom at VCU Medical College of Virginia,Hunter Holmes McGuire,Richmond,Richmond County,VA,,"37.541737,-77.429650",Other,Unknown,1927,2020,Removed,0,College,College
1856,South Carolina State House Confederate Flag,No specific honoree,Columbia,Richland,SC,South,"33.999748,-81.032865",Other,Unknown,1961,2015,Removed,0,,Flag
1883,Robert E. Lee Dixie Highway Monument,Robert E. Lee,Franklin,Warren,OH,North,"39.545226,-84.317268",Monument,United Daughters of the Confederacy,1927,2017,Removed,1,,
2116,Jefferson Davis Highway Marker,Jefferson Davis,Las Cruces,Doña Ana,NM,Not Applicable,"32.281433,-106.866233",Monument,United Daughters of the Confederacy,1955,2018,Removed,1,,
2250,Jefferson Davis Highway Marker,Jefferson Davis,Deming,Luna,NM,Not Applicable,"32.224800,-108.122800",Monument,United Daughters of the Confederacy,1955,2018,Removed,1,,
1830,Robert E. Lee Bust,Robert E. Lee,Bronx,Bronx,NY,North,"40.858848,-73.912218",Monument,United Daughters of the Confederacy,1923,2017,Removed,1,,
1831,Stonewall Jackson Bust,"Thomas Jonathan ""Stonewall"" Jackson",Bronx,Bronx,NY,North,"40.858995,-73.912468",Monument,United Daughters of the Confederacy,1957,2017,Removed,1,,
1928,Jefferson Davis Highway Marker,Jefferson Davis,Lordsburg,Hidalgo,NM,Not Applicable,"32.352667,-108.742867",Monument,United Daughters of the Confederacy,1960,2018,Removed,1,,
884,Stand Watie Monument,Stand Watie,Tahlequah,Cherokee,OK,Not Applicable,"35.912753,-94.970833",Monument,United Daughters of the Confederacy,1921,2020,Removed,0,,
3036,Robert E. Lee Monument,Robert E. Lee,Tulsa,Tulsa,OK,Not Applicable,"36.133503,-95.983562",Monument,Unknown,1918,2018,Removed,1,,
3116,Nathan Bedford Forrest Park,Nathan Bedford Forrest,Memphis,Shelby,TN,South,"35.139408,-90.034791",Other,Unknown,,2017,Removed,1,,Park
3115,Jefferson Davis Park,Jefferson Davis,Memphis,Shelby,TN,South,"35.147207,-90.055223",Other,Unknown,,2017,Removed,1,,Park
1158,Confederate Monument,No specific honoree,Amarillo,Potter,TX,South,"35.202644,-101.846120",Monument,United Daughters of the Confederacy,1931,2021,Removed,0,,
3173,Children of the Confederacy Creed Plaque,No specific honoree,Austin,Travis,TX,South,"30.274612,-97.740402",Monument,Unknown,1959,2019,Removed,1,Government Office Grounds,
2135,Price's Great Raid Monument,Sterling Price,Jefferson City,Cole,MO,Border,"38.557837,-92.168714",Monument,United Daughters of the Confederacy,1933,2020,Removed,0,,
1912,Loyal Woman of the South Monument,No specific honoree,Kansas City,Jackson,MO,Border,"39.028105,-94.603364",Monument,United Daughters of the Confederacy,1934,2017,Removed,1,,
1887,Gettysburg police uniform emblem,No specific honoree,Gettysburg,Potter,SD,Not Applicable,"45.012489,-99.947909",Other,Unknown,2009,2020,Removed,0,,Seal
581,Confederate Drive,No specific honoree,St. Louis,St. Louis City,MO,Border,"38.644532,-90.279700",Roadway,Unknown,,2017,Removed,1,,
576,Confederate Memorial,No specific honoree,Ellicott City,Howard,MD,Border,"39.268527,-76.798425",Monument,Howard County Confederate Monument Association,1948,2017,Removed,1,Courthouse grounds,
5031,Robert E. Lee Park,Robert E. Lee,Baltimore,Baltimore City,MD,Border,"39.386944,-76.646944",Other,Elizabeth B. Garrett White,1945,2015,Removed,0,,Park
1835,Jefferson Davis Award (Bowdoin College),Jefferson Davis,Brunswick,Cumberland,ME,North,"43.906980,-69.965215",Other,United Daughters of the Confederacy,1972,2015,Removed,0,College,College
577,Confederate Monument,No specific honoree,Rockville,Montgomery,MD,Border,"39.083277,-77.152394",Monument,United Daughters of the Confederacy,1913,2017,Removed,0,Courthouse grounds,
592,Confederate Monument,No specific honoree,Columbia,Boone,MO,Border,"38.953150,-92.328989",Monument,United Daughters of the Confederacy,1935,2015,Removed,0,Courthouse grounds,
2034,George Elementary School,James Zachariah George,Jackson,Hinds,MS,South,"32.289102,-90.193826",School,Unknown,1907,,Removed,0,,
604,Mississippi State Flag,No specific honoree,Jackson,Hinds,MS,South,"32.303776,-90.181686",Other,Unknown,1894,2020,Removed,0,,Flag
587,Confederate Memorial,No specific honoree,St. Louis,St. Louis City,MO,Border,"38.644374,-90.279655",Monument,United Daughters of the Confederacy,1914,2017,Removed,0,,
810,Confederate Soldiers Monument,No specific honoree,Pittsboro,Chatham,NC,South,"35.720151,-79.177037",Monument,United Daughters of the Confederacy,1907,2019,Removed,1,Courthouse grounds,
2157,Confederate Monument,No specific honoree,Raleigh,Wake,NC,South,"35.780423,-78.639935",Monument,State of North Carolina,1895,2020,Removed,0,Government Office Grounds,
803,Confederate Soldiers Monument,No specific honoree,Lexington,Davidson,NC,South,"35.823750,-80.253330",Monument,United Daughters of the Confederacy,1905,2020,Removed,0,,
511,Lee Circle,Robert E. Lee,New Orleans,Orleans,LA,South,"29.943324,-90.072501",Roadway,Unknown,,2017,Removed,0,,
533,P.G.T. Beauregard Statue,Pierre Gustave Toutant-Beauregard,New Orleans,Orleans,LA,South,"29.984043,-90.089850",Monument,Beauregard Monument Association,1915,2017,Removed,0,,
535,Jefferson Davis Monument,Jefferson Davis,New Orleans,Orleans,LA,South,"29.969917,-90.094200",Monument,United Daughters of the Confederacy,1911,2017,Removed,0,,
731,Sons of Confederate Veterans Commemorative License Plate,No specific honoree,Raleigh,Wake,NC,South,"35.780383,-78.639091",Other,Sons of Confederate Veterans,,2021,Removed,0,,Commemorative License Plate
812,Confederate Soldiers Monument,No specific honoree,Rocky Mount,Nash,NC,South,"35.962057,-77.805420",Monument,Colonel R.H. Ricks,1917,2020,Removed,0,,
2125,Confederate Soldier Monument,No specific honoree,Reidsville,Rockingham,NC,South,"36.361600,-79.664302",Monument,United Daughters of the Confederacy,1910,2013,Removed,0,,
811,Confederate Soldiers Monument,No specific honoree,Rockingham,Richmond,NC,South,"34.939374,-79.774536",Monument,United Daughters of the Confederacy of Richmond County,1930,2020,Removed,0,,
863,Confederate Soldiers Monument,No specific honoree,Winston-Salem,Forsyth,NC,South,"36.098304,-80.244721",Monument,United Daughters of the Confederacy,1905,2019,Removed,1,Courthouse grounds,
351,Colonel Francis S. Bartow Bust,Francis S. Bartow,Savannah,Chatham,GA,South,"32.067192,-81.096314",Monument,Confederate Veterans Association,1902,2018,Removed,1,,
350,Confederate Memorial,No specific honoree,Savannah,Chatham,GA,South,"32.067279,-81.096338",Monument,Savannah Ladies Memorial Association,1875,2018,Removed,1,,
384,Henry County Confederate Monument,No specific honoree,McDonough,Henry,GA,South,"33.447462,-84.146895",Monument,United Daughters of the Confederacy,1910,2020,Removed,0,Courthouse grounds,
349,General Lafayette McLaws Bust,Lafayette McLaws,Savannah,Chatham,GA,South,"32.067213,-81.096422",Monument,Confederate Veterans Association,1902,2018,Removed,1,,
44,Major John Pelham Monument,John Pelham,Anniston,Calhoun,AL,South,"33.659631,-85.826700",Monument,Dr. Clarence J. Owens,1905,2020,Removed,0,,
71,The Soldier Dead of Lowndes Monument,No specific honoree,Hayneville,Lowndes,AL,South,"32.183797,-86.580356",Monument,United Daughters of the Confederacy,,2020,Removed,0,,
1864,DeKalb County Confederate Monument,No specific honoree,Decatur,DeKalb,GA,South,"33.774852,-84.296488",Monument,United Daughters of the Confederacy; United Confederate Veterans,1908,2020,Removed,0,,
2235,"Forrest Avenue (renamed ""Ralph McGill Boulevard"")",Nathan Bedford Forrest,Atlanta,Fulton,GA,South,"33.763926,-84.370723",Roadway,Unknown,,1980,Removed,0,,
367,Confederate Monument,No specific honoree,Conyers,Rockdale,GA,South,"33.667550,-84.017250",Monument,United Daughters of the Confederacy,1913,2020,Removed,0,Courthouse grounds,
381,Lawrenceville Confederate Monument,No specific honoree,Lawrenceville,Gwinnett,GA,South,"33.957151,-83.989243",Monument,United Daughters of the Confederacy; Sons of Confederate Veterans,1990,2021,Removed,0,Courthouse grounds,
451,John C. Breckinridge Memorial,John C. Breckinridge,Lexington,Fayette,KY,Border,"38.047815,-84.498429",Monument,State of Kentucky,1887,2017,Removed,1,Courthouse grounds,
471,John Hunt Morgan Memorial,John Hunt Morgan,Lexington,Fayette,KY,Border,"38.047460,-84.497800",Monument,United Daughters of the Confederacy,1911,2017,Removed,1,Courthouse grounds,
521,Robert E. Lee Monument,Robert E. Lee,New Orleans,Orleans,LA,South,"29.943357,-90.072444",Monument,Robert E. Lee Monument Association,1884,2017,Removed,0,,
475,Jefferson Davis Statue,Jefferson Davis,Frankfort,Franklin,KY,Border,"38.186767,-84.875242",Monument,United Daughters of the Confederacy,1936,2020,Removed,0,Government Office Grounds,
557,Brigadier General J.J. Alfred A. Mouton Statue,J.J. Alfred A. Mouton,Lafayette,Lafayette,LA,South,"30.221893,-92.018539",Monument,United Daughters of the Confederacy,1922,2021,Removed,0,Government Office Grounds,
5019,"""Maryland, My Maryland"" state song",No specific honoree,Annapolis,Anne Arundel,MD,Border,"38.978841,-76.491103",Other,State of Maryland,1939,2021,Removed,0,,Song
571,Sons of Confederate Veterans Commemorative License Plate,No specific honoree,Annapolis,Anne Arundel,MD,Border,"38.978845,-76.490996",Other,Sons of Confederate Veterans,,2015,Removed,0,,Commemorative License Plate
570,Confederate Memorial,No specific honoree,Boston Harbor Islands,Suffolk,MA,North,"42.320248,-70.928023",Monument,United Daughters of the Confederacy,1963,2017,Removed,1,,
524,"""Silent Sentinel"" Confederate Monument",No specific honoree,Baton Rouge,East Baton Rouge,LA,South,"30.448333,-91.187500",Monument,Confederate Monument Association,1886,2012,Removed,0,,
540,Confederate Memorial,No specific honoree,Plaquemine,Iberville,LA,South,"30.287630,-91.234977",Monument,United Daughters of the Confederacy,1912,2021,Removed,0,Courthouse grounds,
3171,Alabama Confederate Flag,No specific honoree,Montgomery,Montgomery,AL,South,"32.377747,-86.300444",Other,State of Alabama,1963,1993,Removed,0,,Flag
73,University of Alabama Civil War Monument,No specific honoree,Tuscaloosa,Tuscaloosa,AL,South,"33.211119,-87.546154",Monument,United Daughters of the Confederacy,1914,2020,Removed,0,,
422,Confederate Flag Bicentennial Memorial,No specific honoree,Wichita,Sedgwick,KS,North,"37.69085,-97.34502",Other,Sons of the American Revolution; City of Wichita,1976,2015,Removed,0,,Flag
5303,Gorgas Library plaque I at University of Alabama,No specific honoree,Tuscaloosa,Tuscaloosa,AL,,"33.212214087,-87.54606690",Monument,University of Alabama,1916,2020,Removed,0,College,
5304,Gorgas Library plaque II at University of Alabama,No specific honoree,Tuscaloosa,Tuscaloosa,AL,,"33.212214087,-87.54606690",Monument,Unknown,1916,2020,Removed,0,College,
5298,Simon Baruch plaque (Baruch Auditorium at VCU Medical College of Virginia),Simon Baruch,Richmond,Richmond County,VA,,"37.541737,-77.429650",Other,Unknown,1939,2020,Removed,0,College,College
5301,Cow Cavalry Monument,Cow Cavalry,Plant City,Hillsborough,FL,,"28.019660635,-82.12426726",Monument,United Daughters of the Confederacy,2007,2020,Removed,0,,
5300,Confederate Plaque,Kanawha Riflemen,Charleston,Kanawha,WV,,"38.338246662,-81.62010574",Other,United Daughters of the Confederacy,1922,2020,Removed,0,,Plaque
5299,Confederate Monument,Albert Gallatin Jenkins,Hampden Township,Cumberland,PA,,"40.224305988,-76.97569344",Monument,Camp Curtin Historical Society,2005,2020,Removed,0,,
5277,Confederate Drinking Fountain,No specific honoree,McDonough,Henry,GA,South,"33.447462,-84.146895",Monument,United Daughters of the Confederacy,1915,2020,Removed,0,,
5209,General Lawrence Sul Ross,Lawrence Sullivan Ross,Bentonsport,Van Buren,IA,Not Applicable,"40.72561,-91.85431",Monument,"Douds Stone, Inc.; Texas Sons of Confederate Veterans; Iowa’s Confederate General; Marmaduke Chapter of Military Order of Stars & Bars; Iowa Sons of Confederate Veterans",2007,,Removed,0,,
